company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,price_amount,price_currency_code
/organization/beatthatquote-com,BeatThatQuote.com,Curated Web,GBR,H9,London,London,/organization/google,Google,Blogging Platforms|Email|Information Technology|Search|Software|Video Streaming,USA,CA,SF Bay Area,Mountain View,2011-03-07,2011-03,37700000,GBP
/organization/beautyriot,BeautyRiot,Curated Web,,,,,/organization/total-beauty-media,Total Beauty Media,News,USA,CA,Los Angeles,Santa Monica,2009-03-20,2009-03,,USD
/organization/beazer-homes,Beazer Homes,Real Estate,USA,GA,Atlanta,Atlanta,/organization/american-homes-4-rent,American Homes 4 Rent,Property Management|Real Estate|Rental Housing,USA,CA,Los Angeles,Agoura Hills,2014-07-01,2014-07,263000000,USD
/organization/bebanjo,BeBanjo,Cable|Software|Television|Video on Demand|Video Streaming,ESP,29,Madrid,Madrid,/organization/tdf-group,TDF Group,,,,,,2011-05-17,2011-05,,USD
/organization/bebo,MANGLAM EDUCATION,Social Media|Social Network Media,USA,CA,SF Bay Area,San Francisco,/organization/aol,AOL,Advertising Platforms|Content Creators|Digital Media|News,USA,NY,New York City,New York,2008-03-13,2008-03,850000000,USD
/organization/bebo,MANGLAM EDUCATION,Social Media|Social Network Media,USA,CA,SF Bay Area,San Francisco,/organization/reachd,Reachd,Consulting|Corporate Training|Entrepreneur,CAN,BC,Vancouver,Vancouver,2010-06-17,2010-06,10000000,USD
/organization/bebop,Bebop,,,,,,/organization/google,Google,Blogging Platforms|Email|Information Technology|Search|Software|Video Streaming,USA,CA,SF Bay Area,Mountain View,2015-11-19,2015-11,,USD
/organization/beceem,Beceem Communications,Semiconductors,USA,CA,SF Bay Area,Santa Clara,/organization/broadcom,Broadcom,Mobile|Semiconductors,USA,CA,Anaheim,Irvine,2010-10-13,2010-10,316000000,USD
/organization/becker-able-agency,Becker-Able Agency,Insurance,,,,,/organization/confie-seguros,Confie Seguros,Enterprise Software,USA,CA,Anaheim,Buena Park,2015-05-14,2015-05,,USD
/organization/becker-underwood,Becker Underwood,,USA,NC,Raleigh,Tarboro,/organization/basf,BASF,Biotechnology,DEU,8,Mannheim,Ludwigshafen Am Rhein-oggersheim,2012-11-01,2012-11,7850000000,USD
/organization/beckett-media,Beckett Media,,USA,TX,Dallas,Dallas,/organization/apprise-media,Apprise Media,,USA,NY,New York City,New York,2005-01-28,2005-01,,USD
/organization/beckman-coulter,Beckman Coulter,Biotechnology and Semiconductor|Diagnostics|Life Sciences|Medical Devices,USA,CA,Anaheim,Brea,/organization/danaher,Danaher,Health Diagnostics|Medical,USA,DC,"Washington, D.C.",Washington,2011-02-07,2011-02,,USD
/organization/beco-holding,BECO Holding,B2B|Distributors,USA,NC,Charlotte,Charlotte,/organization/behrman-capital,Behrman Capital,,USA,NY,New York City,New York,2014-09-02,2014-09,,USD
/organization/become,"Become, Inc.",Advertising Platforms|Comparison Shopping|E-Commerce Platforms|Performance Marketing|Search|Shopping,USA,CA,SF Bay Area,Sunnyvale,/organization/connexity,Connexity,Advertising,USA,CA,Los Angeles,Los Angeles,2014-12-04,2014-12,,USD
/organization/become-japan-kk,"Become Japan, KK",,,,,,/organization/become,"Become, Inc.",Advertising Platforms|Comparison Shopping|E-Commerce Platforms|Performance Marketing|Search|Shopping,USA,CA,SF Bay Area,Sunnyvale,2009-09-01,2009-09,,USD
/organization/bedandbreakfast-com,BedandBreakfast.com,Advertising|Hospitality|Hotels|Internet Marketing|Online Travel,USA,TX,Austin,Austin,/organization/homeaway,HomeAway,Advertising|Services|Technology|Travel|Vacation Rentals,USA,TX,Austin,Austin,2010-03-04,2010-03,,USD
/organization/beead,BeeAd,Advertising|Media|Social Network Media|Video,FRA,A8,Paris,Clichy,/organization/teads,Teads,Advertising|Internet|Mobile Video|Online Video Advertising|Video,USA,NY,New York City,New York,2011-03-01,2011-03,,USD
/organization/beechcraft,Beechcraft,Manufacturing,USA,KS,Wichita,Wichita,/organization/textron,Textron,Enterprise Software,USA,RI,Providence,Providence,2013-12-26,2013-12,1400000000,USD
/organization/beeconomic-singapore,Beeconomic Singapore,,SGP,,Singapore,Singapore,/organization/groupon,Groupon,Advertising|Discounts|Internet|Local Commerce|Retail|Social Media|Technology,USA,IL,Chicago,Chicago,2011-06-08,2011-06,,USD
/organization/beeline-technologies,BEELINE Technologies,Navigation,AUS,4,West End,West End,/organization/hemisphere,Hemisphere,Navigation,USA,AZ,Phoenix,Scottsdale,2008-01-02,2008-01,21000000,USD
/organization/beelya,Beelya,Games,USA,CA,Anaheim,Irvine,/organization/brand-affinity-technologies,Brand Affinity Technologies,Advertising,USA,CA,Anaheim,Irvine,2010-02-01,2010-02,,USD
/organization/beepl,Beepl,News|Social Media,GBR,H9,London,London,/organization/brand-embassy,Brand Embassy,Analytics|B2B|Brand Marketing|Customer Service|Customer Support Tools|Sales and Marketing|Social Media|Software,USA,CA,SF Bay Area,San Francisco,2013-04-10,2013-04,,USD
/organization/beetil-service-management-software,Beetil Service Management Software,Customer Service|IT Management|Software,NZL,G2,Wellington,Wellington,/organization/citrix-systems,Citrix Systems,Software,USA,FL,Ft. Lauderdale,Fort Lauderdale,2012-09-10,2012-09,,USD
/organization/beezik,Beezik,Entertainment|Music|Music Services,FRA,A8,Paris,Paris,/organization/teads,Teads,Advertising|Internet|Mobile Video|Online Video Advertising|Video,USA,NY,New York City,New York,2012-03-01,2012-03,,USD
/organization/behance,Behance,Creative Industries|Internet,USA,NY,New York City,New York,/organization/adobe-systems,Adobe Systems,Creative|Design|Image Recognition|Photo Editing|Software,USA,CA,SF Bay Area,San Jose,2012-12-20,2012-12,150000000,USD
/organization/behavio,Behavio,Software,USA,CA,SF Bay Area,Sunnyvale,/organization/google,Google,Blogging Platforms|Email|Information Technology|Search|Software|Video Streaming,USA,CA,SF Bay Area,Mountain View,2013-04-12,2013-04,,USD
/organization/behavioral-centers-of-america,Behavioral Centers of America,Health and Wellness|Health Care|Healthcare Services,USA,TN,Nashville,Nashville,/organization/acadia-healthcare,Acadia Healthcare,Health and Wellness,USA,TN,Nashville,Franklin,2012-11-27,2012-11,,USD
/organization/beijing-huanxiang-zongheng-chinese-literature,Beijing Huanxiang Zongheng Chinese Literature,EdTech|Education,CHN,22,Beijing,Beijing,/organization/baidu,Baidu,Search,CHN,22,Beijing,Beijing,2013-12-27,2013-12,31300000,USD
/organization/beijing-itlamp-technology,Beijing ITLamp Technology,,,,,,/organization/pansoft,Pansoft,Software,CHN,7,CHN - Other,Shandong,2010-05-17,2010-05,3070000,USD
/organization/beinsync,BeInSync,Web Hosting,ISR,5,Tel Aviv,Tel Aviv,/organization/phoenix-technologies,Phoenix Technologies,Software,USA,CA,SF Bay Area,Milpitas,2008-03-01,2008-03,25000000,USD
/organization/belair-networks,BelAir Networks,Mobile|Wireless,CAN,ON,Kanata,Kanata,/organization/ericsson,Ericsson,Mobile|Public Relations,SWE,26,Stockholm,Stockholm,2012-04-03,2012-04,,USD
/organization/belcan-corp,Belcan Corp.,,USA,OH,Cincinnati,Cincinnati,/organization/ae-industrial-partners,AE Industrial Partners,,USA,FL,Palm Beaches,Boca Raton,2015-06-04,2015-06,,USD
/organization/belden-blake,Belden & Blake,,USA,TX,Houston,Houston,/organization/capital-c-energy,Capital C Energy,,,,,,2004-06-16,2004-06,,USD
/organization/belden-interactive,Belden Interactive,Consulting,,,,,/organization/borrell-associates,Borrell Associates,Advertising|Consulting|Digital Media|Internet|Market Research,USA,VA,"Washington, D.C.",Williamsburg,2010-12-31,2010-12,,USD
/organization/beliefnet,BeliefNet,Curated Web|Wine And Spirits,USA,NY,New York City,New York,/organization/newscorporation,News Corp,Media|News|Publishing,USA,NY,New York City,New York,2007-12-01,2007-12,,USD
/organization/belk,Belk,E-Commerce,USA,TN,Nashville,Nashville,/organization/sycamore-partners,Sycamore Partners,,USA,NY,New York City,New York,2015-08-24,2015-08,3000000000,USD
/organization/bell-business-solutions,Bell Business Solutions,,,,,,/organization/acceo-solutions,ACCEO Solutions,Software,CAN,QC,Montreal,Montréal,2008-01-01,2008-01,,USD
/organization/bell-microproducts,Bell Microproducts,Hardware + Software,USA,IL,Chicago,Hoffman Estates,/organization/avnet,Avnet,Computers|Electronics|Hardware + Software,USA,AZ,Phoenix,Phoenix,2010-03-29,2010-03,594000000,USD
/organization/belle-balance,Belle Balance,,DNK,17,Copenhagen,Copenhagen,/organization/atea,Atea,Information Technology|Infrastructure|Services,NOR,12,Oslo,Oslo,2010-08-19,2010-08,,USD
/organization/bellsoft,Bellsoft,,,,,,/organization/ameri-100,Ameri 100,,,,,,2015-11-20,2015-11,,USD
/organization/bellwave-co,Bellwave Co,Design|Innovation Management|Mobile|Mobile Commerce,KOR,11,Seoul,Seoul,/organization/telit-wireless-solutions,Telit Wireless Solutions,Communications Infrastructure|Wireless,ITA,6,ITA - Other,Sgonico,2006-06-06,2006-06,,USD
/organization/belo,Belo,News,USA,TX,Dallas,Dallas,/organization/gannett,"Gannett Co., Inc.",Broadcasting|Media|Publishing,USA,VA,"Washington, D.C.",Mclean,2013-12-24,2013-12,2200000000,USD
/organization/beloit,Beloit,,,,,,/organization/cloud-sherpas,Cloud Sherpas,Cloud Computing|CRM|Development Platforms|Enterprise Software|Google Apps|Information Technology|Search|Social Media Marketing,USA,GA,Atlanta,Atlanta,2011-07-01,2011-07,,USD
/organization/belson-outdoors,Belson Outdoors,,USA,IL,Chicago,North Aurora,/organization/playcore,PlayCore,Services,USA,TN,Chattanooga,Chattanooga,2015-11-03,2015-11,,USD
/organization/beltek-systems-design,BelTek Systems Design,Software,CAN,NB,NB - Other,Dieppe,/organization/highjump-software,HighJump Software,Software,USA,MN,Minneapolis,Minneapolis,2008-11-05,2008-11,,USD
/organization/beluga,Beluga,Messaging|Mobile|Social Media,USA,CA,SF Bay Area,Palo Alto,/organization/facebook,Facebook,All Students|Colleges|Communities|Identity|Social Media,USA,CA,SF Bay Area,Menlo Park,2011-03-01,2011-03,,USD
/organization/bemobi,Bemobi,Technology,BRA,21,Rio de Janeiro,Rio De Janeiro,/organization/opera-software,Opera,Software,NOR,12,Oslo,Oslo,2015-08-07,2015-08,,USD
/organization/bemoko,bemoko,Apps|Internet|Mobile|Software|Web Development|Web Tools,,,,,/organization/sdl-international,SDL plc,Cloud Computing|Software,GBR,P9,London,Maidenhead,2013-03-06,2013-03,,USD
/organization/ben-bridge-jewelers,Ben Bridge Jewelers,,,,,,/organization/berkshire-hathaway-corp,Berkshire Hathaway Corp.,Insurance,USA,NE,Omaha,Omaha,2000-05-01,2000-05,,USD
/organization/benaissance,Benaissance,Software,USA,NE,Omaha,Omaha,/organization/wright-express,Wex,Financial Services,USA,ME,"Portland, Maine",South Portland,2015-10-15,2015-10,80000000,USD
/organization/benchmark-broadcast-systems,Benchmark Broadcast Systems,Games,SGP,,Singapore,Singapore,/organization/kit-digital,KIT digital,Games,CZE,52,Prague,Prague,2010-05-17,2010-05,10000000,USD
/organization/benchmark-systems,Benchmark Systems,,,,,,/organization/antworks,ANTWORKS,,,,,,2015-10-05,2015-10,,USD
/organization/bendon,Bendon,Baby Accessories|Kids|Online Shopping,USA,OH,"Columbus, Ohio",Ashland,/organization/irving-place-capital,Irving Place Capital,,USA,NY,New York City,New York,2015-03-31,2015-03,,USD
/organization/benefitstreet,BenefitStreet,Enterprise Software,USA,CA,SF Bay Area,San Ramon,/organization/nextstep-defined-contribution,NextStep Defined Contribution,Enterprise Software,,,,,2009-04-09,2009-04,,USD
/organization/benefitsxml,BenefitsXML,Software,USA,CT,Hartford,Glastonbury,/organization/ss-c-technologies,SS&C Technologies,Software,USA,CT,Hartford,Windsor,2011-03-11,2011-03,,USD
/organization/benefitter,Benefitter,Health and Insurance|SaaS|Services|Software,USA,CA,SF Bay Area,San Francisco,/organization/healthmarkets,HealthMarkets,Health and Insurance,USA,TX,Dallas,North Richland Hills,2015-08-01,2015-08,,USD
/organization/benesight,Benesight,,,,,,/organization/fiserv,Fiserv,Information Technology,USA,WI,Milwaukee,Brookfield,2001-12-24,2001-12,,USD
/organization/benesys,BeneSys,IT Management|Services,USA,MI,Detroit,Troy,/organization/riverside,Riverside Company,Crowdfunding|Financial Services|Investment Management,USA,GA,Atlanta,Atlanta,2014-04-01,2014-04,,USD
/organization/benson-group,Benson Group,Manufacturing,GBR,H5,,,/organization/graphic-packaging,Graphic Packaging,,USA,GA,Atlanta,Atlanta,2014-02-19,2014-02,,USD
/organization/benten-bioservices,Benten BioServices,Biotechnology,USA,DE,"Wilmington, Delaware",Wilmington,/organization/deltagen,Deltagen,Biotechnology,USA,CA,SF Bay Area,San Mateo,2009-12-21,2009-12,,USD
/organization/bento-picnic,Bento Picnic,Food Processing,USA,TX,Austin,Austin,/organization/farmhouse-delivery,Farmhouse Delivery,,,,,,2015-06-23,2015-06,,USD
/organization/beontra-ag,BEONTRA,Enterprise Resource Planning|Enterprise Software|Predictive Analytics,DEU,1,Frankfurt,Karlsruhe,/organization/lockheed-martin,Lockheed Martin,Design|Security,USA,MD,"Washington, D.C.",Bethesda,2014-03-18,2014-03,,USD
/organization/berchtold,Berchtold,Health and Wellness,DEU,1,DEU - Other,Tuttlingen,/organization/stryker,Stryker Corporation,Biotechnology,USA,MI,Kalamazoo,Kalamazoo,2014-02-18,2014-02,172000000,USD
/organization/berecruited,beRecruited,Blogging Platforms|Colleges|Education|Networking|Recruiting|Sports,USA,CA,SF Bay Area,San Francisco,/organization/the-raine-group,The Raine Group,,USA,NY,New York City,New York,2013-10-18,2013-10,17000000,USD
/organization/bergdorf-goodman,Bergdorf Goodman,Consumer Goods|Retail,USA,NY,New York City,New York,/organization/neiman-marcus,Neiman Marcus Group,Fashion,USA,TX,Dallas,Dallas,1972-01-01,1972-01,12500000,USD
/organization/bergen-brunswig-corporation,Bergen Brunswig Corporation,,,,,,/organization/cvs-caremark,CVS Health,Biotechnology,USA,RI,Providence,Woonsocket,2000-01-01,2000-01,124000000,USD
/organization/bergine-com,Bergine.com,,USA,CA,SF Bay Area,San Francisco,/organization/gilt-city,Gilt City,E-Commerce,USA,NY,New York City,New York,2010-10-27,2010-10,,USD
/organization/bering-media,Bering Media,Advertising|Data Privacy|Internet Service Providers,CAN,ON,Toronto,Toronto,/organization/audience-partners,Audience Partners,Advertising,USA,PA,Philadelphia,Fort Washington,2014-10-01,2014-10,,USD
/organization/berkeley-design-automation,Berkeley Design Automation,Nanotechnology,USA,CA,SF Bay Area,Santa Clara,/organization/mentor-graphics,Mentor Graphics,Software,USA,OR,"Portland, Oregon",Wilsonville,2014-03-24,2014-03,,USD
/organization/berkeley-healthlab,Berkeley HealthLab,Biotechnology,USA,CA,SF Bay Area,Burlingame,/organization/celera,Celera,Clean Technology,USA,MD,"Washington, D.C.",Rockville,2007-09-04,2007-09,195000000,USD
/organization/berkeley-networks,Berkeley Networks,Computers|Small and Medium Businesses|Startups,,,,,/organization/fore-systems,FORE Systems,Manufacturing|Networking|Technology,,,,,1998-08-26,1998-08,250000000,USD
/organization/berkeley-networks,Berkeley Networks,Computers|Small and Medium Businesses|Startups,,,,,/organization/marconi-corporation-plc,Marconi Corporation plc,Engineering Firms|Services|Telecommunications,,,,,1999-04-27,1999-04,2800000000,USD
/organization/berkna-wireless,Berkäna Wireless,Mobile,USA,CA,SF Bay Area,Campbell,/organization/qualcomm,Qualcomm Incorporated,Networking|Semiconductors|Service Providers|Telecommunications|Wireless,USA,CA,San Diego,San Diego,2006-01-05,2006-01,56000000,USD
/organization/berlin-packaging,Berlin Packaging,Manufacturing,USA,AZ,Phoenix,Phoenix,/organization/oak-hill-capital-partners,Oak Hill Capital Partners,,USA,NY,New York City,New York,2014-08-25,2014-08,1430000000,USD
/organization/bermai,Bermai,Communications Infrastructure|Wireless,USA,CA,SF Bay Area,Palo Alto,/organization/dsp-group,DSP Group,Wireless,USA,CA,SF Bay Area,Los Altos,2004-12-08,2004-12,5000000,USD
/organization/bermind,Übermind,Business Services|Consumer Internet|Content|Creative|E-Commerce|Internet|Mobile|Software,USA,WA,Seattle,Seattle,/organization/deloitte,Deloitte,Advice|Business Services|Consulting|Finance|Human Resources,USA,NY,New York City,New York,2012-01-04,2012-01,,USD
/organization/berner-food-beverage,Berner Food & Beverage,,,,,,/organization/peak-rock-capital,Peak Rock Capital,,USA,TX,Austin,Austin,2015-11-25,2015-11,,USD
/organization/berrystore,Berrystore,App Stores|Mobile|RIM,USA,CA,SF Bay Area,Mountain View,/organization/mogees,Mogees,Android|Apps|iPhone|Mobile|Payments|Software,USA,CA,SF Bay Area,Mountain View,2009-03-31,2009-03,,USD
/organization/bertelsmann,Bertelsmann,Business Services|Media,DEU,7,DEU - Other,Gütersloh,/organization/boutiquesecret,Boutiquesecret,,ESP,56,Barcelona,Barcelona,2012-12-01,2012-12,,USD
/organization/berwald-creative-inc,Berwald Creative Inc.,,,,,,/organization/didit-search-marketing,Didit Search Marketing,Advertising|Search|Semantic Search|SEO|Social Media,USA,NY,Long Island,Mineola,2015-09-01,2015-09,,USD
/organization/besincicadde-com,besincicadde.com,,,,,,/organization/alamarka,AlaMarka,E-Commerce|Lifestyle,,,,,2010-12-01,2010-12,,USD
/organization/besser-betreut-gmbh,Besser Betreut,Search,,,,,/organization/care-com,Care.com,Curated Web|Customer Service|Tutoring,USA,MA,Boston,Waltham,2012-07-05,2012-07,23300000,USD
/organization/best-lighting-products,Best Lighting Products,,USA,OH,"Columbus, Ohio",Pataskala,/organization/corinthian-capital,Corinthian Capital,,USA,NY,New York City,New York,2015-08-12,2015-08,,USD
/organization/best-myrtle-beach-vacation-rentals,Best Myrtle Beach Vacation Rentals,,,,,,/organization/rent-my-vacation-home-com,Rent My Vacation Home USA,E-Commerce|Online Rental|Real Estate|Vacation Rentals,USA,SC,Myrtle Beach,Myrtle Beach,2008-01-03,2008-01,1200,USD
